"cDst","tDst","dX","dY","grp","grnd","vege","watr","stnX","indx","type"
55425,38.6087175744709,535753.745070537,6791510.81207975,"STN55425",168.1,NA,NA,"STN55425",NA,"RB01"
55450,-3.74074032212491,535768.900314501,6791464.00938917,"STN55450",167.4,NA,NA,"STN55450",NA,"LB01"
55450,35.1458173373146,535739.774282814,6791489.79117689,"STN55450",167.4,NA,NA,"STN55450",NA,"RB01"
55475,-7.42855897100518,535755.097990669,6791442.8393654,"STN55475",167.9,NA,NA,"STN55475",NA,"LB01"
55475,39.2676743319806,535720.122511925,6791473.79896808,"STN55475",167.9,NA,NA,"STN55475",NA,"RB01"
55500,-10.8210465452443,535741.074963862,6791421.86514614,"STN55500",168,NA,NA,"STN55500",NA,"LB01"
55500,33.3704064764973,535707.975565549,6791451.16407949,"STN55500",168,NA,NA,"STN55500",NA,"RB01"
55525,-17.6641539695269,535729.636451323,6791398.60316592,"STN55525",167.9,NA,NA,"STN55525",NA,"LB01"
55525,26.5931596261292,535696.48772344,6791427.94576483,"STN55525",167.9,NA,NA,"STN55525",NA,"RB01"
55550,-23.8956664809066,535717.739854194,6791375.74667312,"STN55550",167.7,NA,NA,"STN55550",NA,"LB01"
55550,16.8113026955654,535687.250334281,6791402.73539369,"STN55550",167.7,NA,NA,"STN55550",NA,"RB01"
55575,-29.7793155701479,535716.457467054,6791362.11520533,"STN55575",167.6,NA,NA,"STN55575",NA,"LB01"
55575,7.65184347944032,535680.748141321,6791373.34455304,"STN55575",167.6,NA,NA,"STN55575",NA,"RB01"
55600,-33.2494279176201,535719.654694508,6791356.45711213,"STN55600",167.5,NA,NA,"STN55600",NA,"LB01"
55600,11.1200022977941,535676.571977769,6791345.76407945,"STN55600",167.5,NA,NA,"STN55600",NA,"RB01"
55625,-78,535757.1605,6791378.927,"STN55625",168,NA,NA,"STN55625",NA,"LB01"
55625,19.9056181624602,535683.437569524,6791314.50510325,"STN55625",168,NA,NA,"STN55625",NA,"RB01"
55650,-10.7159569667751,535719.521137827,6791308.73169139,"STN55650",166.4,NA,NA,"STN55650",NA,"LB01"
55650,19.5653399058929,535689.845466892,6791302.67543202,"STN55650",166.4,NA,NA,"STN55650",NA,"RB01"
55675,-15.9772784019975,535730.362073533,6791289.29841099,"STN55675",166.2,NA,NA,"STN55675",NA,"LB01"
55675,17.5633599048185,535698.73325161,6791278.09583779,"STN55675",166.2,NA,NA,"STN55675",NA,"RB01"
55700,-29.9999938964844,535750.015995404,6791283.26199598,"STN55700",167.8,NA,NA,"STN55700",NA,"LB01"
55700,20.4144971537003,535712.053883643,6791250.08926087,"STN55700",167.8,NA,NA,"STN55700",NA,"RB01"
55725,-22.333370632216,535759.145370408,6791244.49617066,"STN55725",167.7,NA,NA,"STN55725",NA,"LB01"
55725,25.403852869111,535711.694570248,6791239.38828774,"STN55725",167.7,NA,NA,"STN55725",NA,"RB01"
55750,-35.6407002668031,535773.843700267,6791217.4980779,"STN55750",168.1,NA,NA,"STN55750",NA,"LB01"
55750,21.9999919025062,535716.203008097,6791217.67099998,"STN55750",168.1,NA,NA,"STN55750",NA,"RB01"
55775,-62.5162433549911,535795.288658594,6791177.09416302,"STN55775",168,NA,NA,"STN55775",NA,"LB01"
55775,23.5000476871721,535712.36895403,6791200.06051273,"STN55775",168,NA,NA,"STN55775",NA,"RB01"
55825,-67.5861517415552,535718.051505714,6791095.2117436,"STN55825",168.1,NA,NA,"STN55825",NA,"LB01"
55825,7.57452113499119,535702.342925083,6791168.71888167,"STN55825",168.1,NA,NA,"STN55825",NA,"RB01"
55850,-33.6740256012858,535679.932977923,6791125.2449744,"STN55850",168.1,NA,NA,"STN55850",NA,"LB01"
55850,20.3077934272299,535680.09492338,6791179.22679343,"STN55850",168.1,NA,NA,"STN55850",NA,"RB01"
55875,-25.6774168143338,535645.31290443,6791141.74669579,"STN55875",168.1,NA,NA,"STN55875",NA,"LB01"
55875,56.3908516907537,535684.213263701,6791214.04884034,"STN55875",168.1,NA,NA,"STN55875",NA,"RB01"
55900,-21.5556459816886,535622.979098576,6791165.00888494,"STN55900",168.1,NA,NA,"STN55900",NA,"LB01"
55900,50.3751645207437,535677.142998884,6791212.33935826,"STN55900",168.1,NA,NA,"STN55900",NA,"RB01"
55925,-10.3286037866344,535614.985561349,6791191.22377871,"STN55925",166.9,NA,NA,"STN55925",NA,"LB01"
55925,11.139786922185,535631.151259552,6791205.34997979,"STN55925",166.9,NA,NA,"STN55925",NA,"RB01"
55950,-15.7349560613303,535594.466578086,6791206.49389891,"STN55950",167.3,NA,NA,"STN55950",NA,"LB01"
55950,11.4968809530579,535614.972151358,6791224.41244767,"STN55950",167.3,NA,NA,"STN55950",NA,"RB01"
55975,-14.8357592014423,535578.696173321,6791225.91307045,"STN55975",167.5,NA,NA,"STN55975",NA,"LB01"
55975,15.2424284459241,535601.34504862,6791245.70451792,"STN55975",167.5,NA,NA,"STN55975",NA,"RB01"
56000,-7.48759646910474,535568.489022603,6791241.17389499,"STN56000",167.3,NA,NA,"STN56000",NA,"LB01"
56000,17.5510887119229,535575.600009194,6791265.18599407,"STN56000",167.3,NA,NA,"STN56000",NA,"RB01"
56025,-21,535547.0245,6791230.6585,"STN56025",168,NA,NA,"STN56025",NA,"LB01"
56025,92.3998778998779,535547.364699634,6791344.0583779,"STN56025",168,NA,NA,"STN56025",NA,"RB01"
56050,-13.6721196658162,535529.657192106,6791234.59183839,"STN56050",168,NA,NA,"STN56050",NA,"LB01"
56050,31.9945168957581,535511.299204208,6791276.42247748,"STN56050",168,NA,NA,"STN56050",NA,"RB01"
56075,-15.1592582513704,535516.80628443,6791223.12091178,"STN56075",167.9,NA,NA,"STN56075",NA,"LB01"
56075,38.0002034070686,535476.989847648,6791258.36563486,"STN56075",167.9,NA,NA,"STN56075",NA,"RB01"
56100,-15.2808668221096,535500.33336925,6791204.3147853,"STN56100",167.8,NA,NA,"STN56100",NA,"LB01"
56100,29.2273903882814,535466.996684599,6791233.82375983,"STN56100",167.8,NA,NA,"STN56100",NA,"RB01"
56125,-17.4157254054796,535485.368378329,6791184.17337406,"STN56125",166.9,NA,NA,"STN56125",NA,"LB01"
56125,7.68125911876278,535466.57073692,6791200.8126748,"STN56125",166.9,NA,NA,"STN56125",NA,"RB01"
56150,-32.0000105232695,535479.728507882,6791155.77849302,"STN56150",167.2,NA,NA,"STN56150",NA,"LB01"
56150,-1.76627824019037,535457.083442402,6791175.82345753,"STN56150",167.2,NA,NA,"STN56150",NA,"RB01"
56175,-71.1111184030627,535461.450558086,6791096.96577094,"STN56175",167.9,NA,NA,"STN56175",NA,"LB01"
56175,5.33334566302948,535434.924329055,6791168.67067823,"STN56175",167.9,NA,NA,"STN56175",NA,"RB01"
56200,-39.4456404557743,535413.452663079,6791120.29685954,"STN56200",167,NA,NA,"STN56200",NA,"LB01"
56200,-4.65104179820684,535413.557046875,6791155.0914582,"STN56200",167,NA,NA,"STN56200",NA,"RB01"
56225,-13.5019000292312,535385.73335399,6791150.95721207,"STN56225",168,NA,NA,"STN56225",NA,"LB01"
56225,31.5662916390911,535401.056539157,6791193.36638043,"STN56225",168,NA,NA,"STN56225",NA,"RB01"
56250,-52.4347133757962,535331.869660828,6791142.4554586,"STN56250",168,NA,NA,"STN56250",NA,"LB01"
56250,76.342662830238,535428.839025111,6791227.19097214,"STN56250",168,NA,NA,"STN56250",NA,"RB01"
56275,-17.7499141712761,535348.307015964,6791171.12708428,"STN56275",167.9,NA,NA,"STN56275",NA,"LB01"
56275,25.6000000000001,535356.3701,6791213.6967,"STN56275",167.9,NA,NA,"STN56275",NA,"RB01"
56300,-22.5000508647002,535327.520499847,6791168.28244913,"STN56300",167.7,NA,NA,"STN56300",NA,"LB01"
56300,19.5588546809085,535327.646676564,6791210.34135468,"STN56300",167.7,NA,NA,"STN56300",NA,"RB01"
56325,-49.7777401034161,535329.786481351,6791141.90014385,"STN56325",168,NA,NA,"STN56325",NA,"LB01"
56325,90.56005859375,535260.319270996,6791263.85369092,"STN56325",168,NA,NA,"STN56325",NA,"RB01"
56350,-21.9459584295613,535303.361022864,6791155.58032956,"STN56350",166.9,NA,NA,"STN56350",NA,"LB01"
56350,5.9841839257928,535282.44134624,6791174.09801394,"STN56350",166.9,NA,NA,"STN56350",NA,"RB01"
56375,-13.2941303177163,535291.629630318,6791148.03764674,"STN56375",166.8,NA,NA,"STN56375",NA,"LB01"
56375,28.8192955364363,535249.516204464,6791149.09048239,"STN56375",166.8,NA,NA,"STN56375",NA,"RB01"
56400,-0.764635131496342,535272.576056943,6791125.38897754,"STN56400",167.9,NA,NA,"STN56400",NA,"LB01"
56400,73.8461617916334,535208.559993183,6791163.73892716,"STN56400",167.9,NA,NA,"STN56400",NA,"RB01"
56425,0.601374365103141,535257.856312877,6791106.29204111,"STN56425",167.7,NA,NA,"STN56425",NA,"LB01"
56425,84.0139211432946,535191.876988376,6791157.34051974,"STN56425",167.7,NA,NA,"STN56425",NA,"RB01"
56450,-1.53918937923655,535252.354189379,6791083.75138243,"STN56450",167.7,NA,NA,"STN56450",NA,"LB01"
56450,86.7404860627705,535164.074513937,6791084.01622146,"STN56450",167.7,NA,NA,"STN56450",NA,"RB01"
56475,34.7453716216217,535215.993128378,6791058.86023611,"STN56475",166.7,NA,NA,"STN56475",NA,"LB01"
56475,61.2436887726316,535189.494811227,6791058.93973107,"STN56475",166.7,NA,NA,"STN56475",NA,"RB01"
56500,32.0242504701851,535216.79532008,6791050.12788846,"STN56500",165.9,NA,NA,"STN56500",NA,"LB01"
56500,63.2873493870249,535188.846109648,6791064.16501988,"STN56500",165.9,NA,NA,"STN56500",NA,"RB01"
56525,-47.7477859463157,535267.631591674,6790984.22221792,"STN56525",167.9,NA,NA,"STN56525",NA,"LB01"
56525,56.8306770008136,535189.302322926,6791053.55773885,"STN56525",167.9,NA,NA,"STN56525",NA,"RB01"
56550,-47.9250298089008,535251.201347327,6790965.37870524,"STN56550",167.6,NA,NA,"STN56550",NA,"LB01"
56550,19.5101145989037,535200.692424165,6791010.08820598,"STN56550",167.6,NA,NA,"STN56550",NA,"RB01"
56575,-46.8069350386273,535233.800894344,6790947.39350207,"STN56575",167.3,NA,NA,"STN56575",NA,"LB01"
56575,-6.33713367132416,535203.48901312,6790974.22498038,"STN56575",167.3,NA,NA,"STN56575",NA,"RB01"
56600,-49.2213495408069,535219.046290806,6790927.06624525,"STN56600",166.4,NA,NA,"STN56600",NA,"LB01"
56600,-24.3069168972299,535200.385380756,6790943.5845141,"STN56600",166.4,NA,NA,"STN56600",NA,"RB01"
56625,-49.5611328125,535220.105910156,6790928.85883457,"STN56625",166.3,NA,NA,"STN56625",NA,"LB01"
56625,-20.933038429638,535192.050377661,6790934.55582535,"STN56625",166.3,NA,NA,"STN56625",NA,"RB01"
56650,-39.6609498053976,535208.796949805,6790914.48701715,"STN56650",166.9,NA,NA,"STN56650",NA,"LB01"
56650,-3.97378947368447,535173.109789474,6790914.59407863,"STN56650",166.9,NA,NA,"STN56650",NA,"RB01"
56675,-34.6163795388279,535205.272633846,6790896.45436642,"STN56675",167.3,NA,NA,"STN56675",NA,"LB01"
56675,12.5403075736392,535158.82329704,6790888.20194617,"STN56675",167.3,NA,NA,"STN56675",NA,"RB01"
56700,-31.8750942905451,535205.478946001,6790890.24731204,"STN56700",167.3,NA,NA,"STN56700",NA,"LB01"
56700,8.87328198757768,535174.795418663,6790863.43488045,"STN56700",167.3,NA,NA,"STN56700",NA,"RB01"
56725,-41.5938756379545,535229.245188355,6790877.81477017,"STN56725",167.8,NA,NA,"STN56725",NA,"LB01"
56725,64.5006222660342,535149.356031434,6790808.00459055,"STN56725",167.8,NA,NA,"STN56725",NA,"RB01"
56750,-29.3324602432181,535236.460342563,6790850.91925884,"STN56750",166.8,NA,NA,"STN56750",NA,"LB01"
56750,10.756422702083,535206.273413705,6790824.54077386,"STN56750",166.8,NA,NA,"STN56750",NA,"RB01"
56775,-11.9869906825159,535234.727490683,6790809.91684389,"STN56775",167,NA,NA,"STN56775",NA,"LB01"
56775,13.763201261016,535208.977298739,6790809.60784158,"STN56775",167,NA,NA,"STN56775",NA,"RB01"
56800,-9.69534735500319,535237.325912683,6790792.14929924,"STN56800",167,NA,NA,"STN56800",NA,"LB01"
56800,19.39189607176,535212.398145066,6790777.14028163,"STN56800",167,NA,NA,"STN56800",NA,"RB01"
56825,-14.1573249362722,535254.034465677,6790776.85401981,"STN56825",167.6,NA,NA,"STN56825",NA,"LB01"
56825,36.7094768838554,535215.731763906,6790743.38366421,"STN56825",167.6,NA,NA,"STN56825",NA,"RB01"
56850,5.2175955375055,535255.89315056,6790745.27782214,"STN56850",166.5,NA,NA,"STN56850",NA,"LB01"
56850,30.471994631459,535236.876588042,6790728.66042753,"STN56850",166.5,NA,NA,"STN56850",NA,"RB01"
56875,-5.12083501782501,535280.528167408,6790738.87800985,"STN56875",166.9,NA,NA,"STN56875",NA,"LB01"
56875,25.8758570445623,535266.8896229,6790711.04298037,"STN56875",166.9,NA,NA,"STN56875",NA,"RB01"
56900,-5.46604340567606,535301.09913389,6790730.7738431,"STN56900",166.1,NA,NA,"STN56900",NA,"LB01"
56900,23.4699833284818,535291.839605335,6790703.37142579,"STN56900",166.1,NA,NA,"STN56900",NA,"RB01"
56925,-85.8399452804378,535383.057478796,6790769.00218399,"STN56925",168,NA,NA,"STN56925",NA,"LB01"
56925,37.1033938437253,535290.481144436,6790688.10546685,"STN56925",168,NA,NA,"STN56925",NA,"RB01"
56950,-17.4105489484646,535347.978143358,6790705.14814121,"STN56950",166.8,NA,NA,"STN56950",NA,"LB01"
56950,9.94373482882723,535327.380367674,6790687.14902248,"STN56950",166.8,NA,NA,"STN56950",NA,"RB01"
56975,-13.2072799658751,535361.260581814,6790683.55489022,"STN56975",167.2,NA,NA,"STN56975",NA,"LB01"
56975,32.6210622122283,535326.751840154,6790653.39984106,"STN56975",167.2,NA,NA,"STN56975",NA,"RB01"
57000,-5.24122016753584,535371.709638786,6790659.48572287,"STN57000",167.2,NA,NA,"STN57000",NA,"LB01"
57000,27.8413677666188,535346.798450072,6790637.71738001,"STN57000",167.2,NA,NA,"STN57000",NA,"RB01"
57025,-62.5043898509866,535438.397078172,6790658.94912863,"STN57025",167.6,NA,NA,"STN57025",NA,"LB01"
57025,42.5981815471753,535340.756789343,6790619.95607465,"STN57025",167.6,NA,NA,"STN57025",NA,"RB01"
57050,-36.8686243071145,535421.504124307,6790612.28639413,"STN57050",167.6,NA,NA,"STN57050",NA,"LB01"
57050,48.9806294218106,535335.654870578,6790612.54394189,"STN57050",167.6,NA,NA,"STN57050",NA,"RB01"
57075,-36.122363238512,535420.618363239,6790587.13202109,"STN57075",167.5,NA,NA,"STN57075",NA,"LB01"
57075,57.4762090483619,535327.019790952,6790587.88080967,"STN57075",167.5,NA,NA,"STN57075",NA,"RB01"
57100,-29.6873959479779,535398.349359565,6790545.89875649,"STN57100",167.1,NA,NA,"STN57100",NA,"LB01"
57100,21.2579069450129,535360.191327698,6790579.67549231,"STN57100",167.1,NA,NA,"STN57100",NA,"RB01"
57125,-30.0054169838376,535373.41878433,6790524.57535223,"STN57125",167,NA,NA,"STN57125",NA,"LB01"
57125,13.5994528043776,535351.005881259,6790561.98833051,"STN57125",167,NA,NA,"STN57125",NA,"RB01"
57150,-44.5800408520574,535347.077329355,6790498.39112025,"STN57150",167.8,NA,NA,"STN57150",NA,"LB01"
57150,86.7267656320295,535317.00807067,6790626.15264296,"STN57150",167.8,NA,NA,"STN57150",NA,"RB01"
57175,-24.5615150574358,535335.692074778,6790513.46571552,"STN57175",167.1,NA,NA,"STN57175",NA,"LB01"
57175,27.3365524448122,535296.820422219,6790547.87413427,"STN57175",167.1,NA,NA,"STN57175",NA,"RB01"
57200,-46.429916132215,535335.508507183,6790480.2404656,"STN57200",167.6,NA,NA,"STN57200",NA,"LB01"
57200,29.1492007823565,535278.899748614,6790530.34942012,"STN57200",167.6,NA,NA,"STN57200",NA,"RB01"
57225,-41.1750575168585,535315.00961808,6790464.99793687,"STN57225",167.8,NA,NA,"STN57225",NA,"LB01"
57225,56.0913156526269,535242.157104576,6790529.48554228,"STN57225",167.8,NA,NA,"STN57225",NA,"RB01"
57250,-47.638761162835,535303.288432111,6790442.03414011,"STN57250",167.9,NA,NA,"STN57250",NA,"LB01"
57250,87.8575278945082,535201.801711607,6790531.73268347,"STN57250",167.9,NA,NA,"STN57250",NA,"RB01"
57275,-47.3551071250619,535286.513475237,6790423.44806398,"STN57275",167.4,NA,NA,"STN57275",NA,"LB01"
57275,30.1045975865161,535228.496156408,6790474.8038482,"STN57275",167.4,NA,NA,"STN57275",NA,"RB01"
57300,-62.568581687612,535281.345367684,6790394.63503034,"STN57300",167.7,NA,NA,"STN57300",NA,"LB01"
57300,58.1504056437385,535190.926846173,6790474.67171894,"STN57300",167.7,NA,NA,"STN57300",NA,"RB01"
57325,-46.4718425518906,535269.574349386,6790406.27134991,"STN57325",165.2,NA,NA,"STN57325",NA,"LB01"
57325,-33.8398041615671,535257.169687687,6790408.67143721,"STN57325",165.2,NA,NA,"STN57325",NA,"RB01"
57350,-14.4841123961127,535231.06664509,6790387.3711401,"STN57350",167.1,NA,NA,"STN57350",NA,"LB01"
57350,49.0476379910492,535171.664458478,6790409.92491149,"STN57350",167.1,NA,NA,"STN57350",NA,"RB01"
57375,-9.66282976040342,535212.326459491,6790365.8192067,"STN57375",167.3,NA,NA,"STN57375",NA,"LB01"
57375,49.6628361498895,535167.891535724,6790405.09279753,"STN57375",167.3,NA,NA,"STN57375",NA,"RB01"
57400,-36.7716232961577,535216.068445849,6790329.10991376,"STN57400",167.9,NA,NA,"STN57400",NA,"LB01"
57400,59.7366453749697,535143.783752614,6790393.09489588,"STN57400",167.9,NA,NA,"STN57400",NA,"RB01"
57425,-11.888240847582,535180.867792395,6790326.88109632,"STN57425",167.6,NA,NA,"STN57425",NA,"LB01"
57425,55.1452139277912,535130.659734768,6790371.32427683,"STN57425",167.6,NA,NA,"STN57425",NA,"RB01"
57450,-43.2892193308552,535187.824625279,6790287.3790368,"STN57450",167.9,NA,NA,"STN57450",NA,"LB01"
57450,47.7628220239098,535119.626646304,6790347.65548818,"STN57450",167.9,NA,NA,"STN57450",NA,"RB01"
57475,-52.275925925925,535154.208590741,6790253.64462963,"STN57475",167.8,NA,NA,"STN57475",NA,"LB01"
57475,47.0353781068215,535120.343436066,6790346.99725542,"STN57475",167.8,NA,NA,"STN57475",NA,"RB01"
57500,-19.1336778545395,535113.087598966,6790279.79932215,"STN57500",165.9,NA,NA,"STN57500",NA,"LB01"
57500,15.7776240951396,535113.192332872,6790314.7106241,"STN57500",165.9,NA,NA,"STN57500",NA,"RB01"
57525,-66.4453792224344,535087.945663862,6790232.56362078,"STN57525",167.7,NA,NA,"STN57525",NA,"LB01"
57525,14.4177636073784,535088.188253291,6790313.42676361,"STN57525",167.7,NA,NA,"STN57525",NA,"RB01"
57550,-62.9511236035623,535047.144538762,6790241.73997022,"STN57550",167.7,NA,NA,"STN57550",NA,"LB01"
57550,-6.63409006326717,535062.744357052,6790295.86063945,"STN57550",167.7,NA,NA,"STN57550",NA,"RB01"
57575,-51.3817876155785,535006.604513925,6790281.02928375,"STN57575",167.9,NA,NA,"STN57575",NA,"LB01"
57575,49.7062709966397,535082.72382206,6790347.54522632,"STN57575",167.9,NA,NA,"STN57575",NA,"RB01"
57600,-35.8732671178694,534999.521944759,6790328.35536044,"STN57600",167.4,NA,NA,"STN57600",NA,"LB01"
57600,18.6710200770636,535052.866257635,6790339.70057218,"STN57600",167.4,NA,NA,"STN57600",NA,"RB01"
57625,-21.7842631542652,535010.394736846,6790359.94685279,"STN57625",167.5,NA,NA,"STN57625",NA,"LB01"
57625,16.3890625,535048.5680625,6790359.83233281,"STN57625",167.5,NA,NA,"STN57625",NA,"RB01"
57650,-26.1961994702294,535006.05880053,6790384.9595886,"STN57650",167.8,NA,NA,"STN57650",NA,"LB01"
57650,19.345249772934,535051.600249773,6790384.82296425,"STN57650",167.8,NA,NA,"STN57650",NA,"RB01"
57675,-37.2712261995433,534995.0597738,6790409.99281368,"STN57675",167.8,NA,NA,"STN57675",NA,"LB01"
57675,54.4989394884596,535086.829939488,6790409.71750318,"STN57675",167.8,NA,NA,"STN57675",NA,"RB01"
57700,-38.1099832214766,534994.297016778,6790434.99532995,"STN57700",166.9,NA,NA,"STN57700",NA,"LB01"
57700,5.78985457460217,535038.196854575,6790434.86363044,"STN57700",166.9,NA,NA,"STN57700",NA,"RB01"
57725,-61.9341027754876,534970.548897224,6790460.06680231,"STN57725",167.7,NA,NA,"STN57725",NA,"LB01"
57725,6.59989458519268,535039.082894585,6790459.86120032,"STN57725",167.7,NA,NA,"STN57725",NA,"RB01"
57750,-84.7428325070058,534947.816167493,6790485.1352285,"STN57750",167.5,NA,NA,"STN57750",NA,"LB01"
57750,3.29456783101068,535035.853567831,6790484.8711163,"STN57750",167.5,NA,NA,"STN57750",NA,"RB01"
57775,-29.2446215139442,535001.495504781,6790502.663151,"STN57775",167,NA,NA,"STN57775",NA,"LB01"
57775,5.46685472496474,535035.408617066,6790510.09140691,"STN57775",167,NA,NA,"STN57775",NA,"RB01"
57800,-26.7960931630354,534999.136541848,6790512.2436707,"STN57800",166.9,NA,NA,"STN57800",NA,"LB01"
57800,12.4210726528807,535028.667067708,6790538.04856581,"STN57800",166.9,NA,NA,"STN57800",NA,"RB01"
57825,-23.3561675085548,534993.687334773,6790519.91251069,"STN57825",166.9,NA,NA,"STN57825",NA,"LB01"
57825,12.5842593760701,535003.391250032,6790554.52314178,"STN57825",166.9,NA,NA,"STN57825",NA,"RB01"
57850,-12.4782710280378,534976.359565187,6790533.07972897,"STN57850",166.8,NA,NA,"STN57850",NA,"LB01"
57850,13.8739080959179,534976.438621724,6790559.4319081,"STN57850",166.8,NA,NA,"STN57850",NA,"RB01"
57875,-72.9991761071072,534951.178002472,6790472.63482389,"STN57875",167.7,NA,NA,"STN57875",NA,"LB01"
57875,12.9415219450585,534951.435824566,6790558.57552195,"STN57875",167.7,NA,NA,"STN57875",NA,"RB01"
57900,-49.4499332443258,534926.2486502,6790496.26006676,"STN57900",167.5,NA,NA,"STN57900",NA,"LB01"
57900,12.0470761309305,534926.433141228,6790557.75707613,"STN57900",167.5,NA,NA,"STN57900",NA,"RB01"
57925,-47.2030959752325,534901.255390712,6790498.58290402,"STN57925",167.4,NA,NA,"STN57925",NA,"LB01"
57925,20.9133710936399,534901.459740113,6790566.69937109,"STN57925",167.4,NA,NA,"STN57925",NA,"RB01"
57950,-41.6321507316093,534886.158987352,6790502.68925658,"STN57950",167.3,NA,NA,"STN57950",NA,"LB01"
57950,31.4145929694726,534870.965264662,6790574.12897192,"STN57950",167.3,NA,NA,"STN57950",NA,"RB01"
57975,-77.7204344874405,534916.033605431,6790480.17307237,"STN57975",167.6,NA,NA,"STN57975",NA,"LB01"
57975,48.1573286467486,534821.751160844,6790563.50415156,"STN57975",167.6,NA,NA,"STN57975",NA,"RB01"
58000,-11.5057065807012,534849.876774229,6790505.28072224,"STN58000",166.3,NA,NA,"STN58000",NA,"LB01"
